question,dateFinished,dueDate,action_code,activityNameEN,planned,time:timestamp,monitoringResource,org:resource,activityNameNL,concept:name,lifecycle:transition,case:concept:name,case:Responsible_actor,case:endDate,case:caseStatus,case:parts,case:SUMleges,case:last_phase,case:case_type,case:startDate,case:requestComplete,case:IDofConceptCase,case:termName,case:caseProcedure,case:landRegisterID,case:Includes_subCases,dateStop,case:endDatePlanned
EMPTY,2012-09-04 12:31:54+00:00,,01_HOOFD_490_4,generating decision environmental permit,2012-09-05 08:19:12+00:00,2012-09-04 10:31:50+00:00,1550894,1550894,genereren beschikking omgevingsvergunning,01_HOOFD_490_4,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
EMPTY,2012-09-07 09:46:07+00:00,,01_HOOFD_490_3,register date environmental permit decision,2012-09-05 10:31:50+00:00,2012-09-06 22:00:00+00:00,1550894,560781,registreren datum besluit omgevingsvergunning,01_HOOFD_490_3,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
EMPTY,2012-09-07 11:42:40+00:00,,01_HOOFD_495,phase decision taken,2012-09-08 07:46:02+00:00,2012-09-07 09:42:29+00:00,1550894,560781,fase besluit genomen,01_HOOFD_495,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
EMPTY,2012-09-07 11:42:39+00:00,,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2012-09-08 09:42:29+00:00,2012-09-07 09:42:31+00:00,1550894,560781,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
EMPTY,2012-09-07 11:42:39+00:00,,01_HOOFD_510_2,enter senddate decision environmental permit,2012-09-08 09:42:32+00:00,2012-09-07 09:42:32+00:00,1550894,560781,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
EMPTY,2012-09-07 11:42:39+00:00,,01_HOOFD_520,generate publication document decision environmental permit,2012-09-08 09:42:34+00:00,2012-09-07 09:42:35+00:00,1550894,560781,genereren publicatiedocument beschikking omgevingsvergunning,01_HOOFD_520,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
EMPTY,2012-09-13 09:53:42+00:00,,01_HOOFD_530,enter date publication decision environmental permit,2012-09-14 07:53:29+00:00,2012-09-19 22:00:00+00:00,1550894,560752,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
False,2013-04-17 08:32:17+00:00,,01_BB_540,objection lodged against decision,2012-09-14 07:53:38+00:00,2013-04-17 06:32:00+00:00,1550894,560752,bezwaar tegen beschikking ingediend,01_BB_540,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
EMPTY,2013-04-17 08:32:17+00:00,,01_BB_770,set phase: phase permitting irrevocable,2013-04-18 06:32:11+00:00,2013-04-17 06:32:11+00:00,1550894,560752,instellen besluitfase: oorspronkelijk besluit,01_BB_770,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
EMPTY,2013-04-17 08:32:17+00:00,,01_BB_765,set phase decision revoked,2013-04-18 06:32:00+00:00,2013-04-17 06:32:11+00:00,1550894,560752,fase instellen besluit vernietigd,01_BB_765,complete,6279577,1550894,2012-09-06 22:00:00+00:00,G,Handelen in strijd met regels RO,,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,J,,
EMPTY,2012-07-24 10:20:50+00:00,2012-07-27 08:08:59+00:00,01_HOOFD_010,register submission date request,2012-07-25 08:08:59+00:00,2012-07-19 22:00:00+00:00,560752,560752,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-07-24 10:20:50+00:00,,01_HOOFD_011,OLO messaging active,,2012-07-24 08:20:48+00:00,1550894,560752,OLO berichtenverkeer actief,01_HOOFD_011,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-07-24 10:20:50+00:00,,01_HOOFD_020,send confirmation receipt,,2012-07-24 08:20:48+00:00,1550894,560752,versturen ontvangstbevestiging,01_HOOFD_020,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
True,2012-07-24 10:20:50+00:00,,03_GBH_005,applicant is stakeholder,,2012-07-24 08:20:48+00:00,1550894,560752,aanvrager is belanghebbende,03_GBH_005,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-07-24 10:20:50+00:00,,02_DRZ_010,forward to the competent authority,,2012-07-24 08:20:48+00:00,1550894,560752,doorsturen aan bevoegd gezag,02_DRZ_010,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-07-24 10:20:50+00:00,,01_HOOFD_050,inform BAG administrator,,2012-07-24 08:20:48+00:00,1550894,560752,BAG beheerder informeren,01_HOOFD_050,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-07-24 10:20:50+00:00,,01_HOOFD_015,phase application received,,2012-07-24 08:20:48+00:00,1550894,560752,fase aanvraag ontvangen,01_HOOFD_015,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
True,2012-07-30 09:59:29+00:00,,04_BPT_005,regular procedure without MER,2012-07-25 08:20:48+00:00,2012-07-30 07:59:15+00:00,560852,560752,reguliere procedure zonder MER,04_BPT_005,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-07-30 09:59:28+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2012-07-31 07:59:18+00:00,2012-07-30 07:59:18+00:00,1550894,560752,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-07-30 09:59:28+00:00,,01_HOOFD_065_1,send procedure confirmation,2012-07-31 07:59:15+00:00,2012-07-30 07:59:18+00:00,1550894,560752,procedurebevestiging versturen,01_HOOFD_065_1,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-07-30 09:59:29+00:00,,07_OPS_010,suspend term,,2012-07-30 07:59:19+00:00,1550894,560752,termijn opschorten,07_OPS_010,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
2-8-2012 0:00:00,2012-07-30 09:59:29+00:00,,01_HOOFD_101,registration date publication,2012-07-31 07:59:19+00:00,2012-07-30 07:59:27+00:00,1550894,560752,registratie datum publicatie,01_HOOFD_101,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-05 10:55:36+00:00,,01_HOOFD_110,treat subcases completeness,2012-07-31 07:59:19+00:00,2012-09-05 08:55:07+00:00,1550894,1550894,behandelen deelzaken volledigheid,01_HOOFD_110,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-05 10:55:36+00:00,,01_HOOFD_110_2,subcases completeness completed,2012-09-06 08:55:09+00:00,2012-09-05 08:55:14+00:00,1550894,1550894,deelzaken volledigheid afgerond,01_HOOFD_110_2,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-09-05 10:55:36+00:00,,01_HOOFD_180,procedure change,,2012-09-05 08:55:15+00:00,1550894,1550894,procedure verandering,01_HOOFD_180,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
True,2012-09-05 10:55:36+00:00,,08_AWB45_005,request complete,2012-09-06 08:55:15+00:00,2012-09-05 08:55:20+00:00,1550894,1550894,aanvraag volledig,08_AWB45_005,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-09-05 10:55:36+00:00,,01_HOOFD_200,send letter in progress,,2012-09-05 08:55:20+00:00,1550894,1550894,brief in behandeling versturen,01_HOOFD_200,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-05 10:55:36+00:00,,01_HOOFD_195,phase application receptive,,2012-09-05 08:55:20+00:00,1550894,1550894,fase aanvraag ontvankelijk,01_HOOFD_195,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-05 10:55:36+00:00,,01_HOOFD_250_1,treat subcases content,2012-09-06 08:55:20+00:00,2012-09-05 08:55:22+00:00,1550894,1550894,behandelen deelzaken inhoudelijkheid,01_HOOFD_250_1,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-09-05 10:55:36+00:00,,01_HOOFD_196,procedure change after completeness,,2012-09-05 08:55:23+00:00,1550894,1550894,procedureverandering na volledigheid,01_HOOFD_196,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-09-05 10:55:36+00:00,,09_AH_I_010,article 34  WABO applies,,2012-09-05 08:55:23+00:00,1550894,1550894,artikel 34 WABO van toepassing,09_AH_I_010,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-09-05 10:55:36+00:00,,01_HOOFD_380,grounds for refusal,,2012-09-05 08:55:23+00:00,1550894,1550894,weigeringsgrond,01_HOOFD_380,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-09-05 10:55:36+00:00,,01_HOOFD_430,ask stakeholders views,,2012-09-05 08:55:23+00:00,1550894,1550894,belanghebbenden zienswijzen vragen,01_HOOFD_430,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-05 10:55:36+00:00,,01_HOOFD_375,phase advice known,,2012-09-05 08:55:23+00:00,1550894,1550894,fase advies bekend,01_HOOFD_375,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-05 10:55:36+00:00,,01_HOOFD_250_2,completed subcases content,2012-09-06 08:55:22+00:00,2012-09-05 08:55:23+00:00,1550894,1550894,deelzaken inhoudelijkheid afgerond,01_HOOFD_250_2,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-05 10:55:36+00:00,,01_HOOFD_370,assessment of content completed,,2012-09-05 08:55:23+00:00,1550894,1550894,inhoudelijke beoordeling afgerond,01_HOOFD_370,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-09-05 10:55:36+00:00,,11_AH_II_010,suspension ground applicable,2012-09-06 08:55:24+00:00,2012-09-05 08:55:27+00:00,1550894,1550894,aanhoudingsgrond van toepassing,11_AH_II_010,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-09-05 10:55:36+00:00,,01_HOOFD_480,by law,2012-09-06 08:55:27+00:00,2012-09-05 08:55:29+00:00,1550894,1550894,van rechtswege,01_HOOFD_480,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-05 10:55:36+00:00,,01_HOOFD_490_1,creating environmental permit decision,,2012-09-05 08:55:30+00:00,1550894,1550894,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-05 13:39:01+00:00,,01_HOOFD_490_4,generating decision environmental permit,2012-09-06 08:55:30+00:00,2012-09-05 11:38:58+00:00,1550894,1550894,genereren beschikking omgevingsvergunning,01_HOOFD_490_4,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-07 10:21:25+00:00,,01_HOOFD_490_3,register date environmental permit decision,2012-09-06 11:38:58+00:00,2012-09-06 22:00:00+00:00,1550894,560781,registreren datum besluit omgevingsvergunning,01_HOOFD_490_3,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-07 10:21:25+00:00,,01_HOOFD_495,phase decision taken,2012-09-08 08:21:16+00:00,2012-09-07 08:21:19+00:00,1550894,560781,fase besluit genomen,01_HOOFD_495,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-07 10:21:24+00:00,,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2012-09-08 08:21:19+00:00,2012-09-07 08:21:22+00:00,1550894,560781,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-07 11:30:18+00:00,,01_HOOFD_510_2,enter senddate decision environmental permit,2012-09-08 08:21:22+00:00,2012-09-07 08:21:22+00:00,1550894,560781,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-07 11:30:17+00:00,,01_HOOFD_520,generate publication document decision environmental permit,2012-09-08 09:30:09+00:00,2012-09-07 09:30:10+00:00,1550894,560781,genereren publicatiedocument beschikking omgevingsvergunning,01_HOOFD_520,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-09-13 09:54:43+00:00,,01_HOOFD_530,enter date publication decision environmental permit,2012-09-14 07:54:32+00:00,2012-09-19 22:00:00+00:00,1550894,560752,registreren datum publicatie beschikking omgevingsvergunning,01_HOOFD_530,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-10-26 11:41:36+00:00,,01_BB_540,objection lodged against decision,2012-09-14 07:54:40+00:00,2012-10-26 09:41:33+00:00,1550894,560752,bezwaar tegen beschikking ingediend,01_BB_540,complete,6280422,1550894,2012-09-06 22:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-08-23 11:23:56+00:00,2012-07-27 08:27:27+00:00,01_HOOFD_010,register submission date request,2012-07-25 08:27:27+00:00,2012-07-19 22:00:00+00:00,560752,560752,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-08-23 11:23:56+00:00,,01_HOOFD_011,OLO messaging active,,2012-07-24 08:30:31+00:00,1550894,560752,OLO berichtenverkeer actief,01_HOOFD_011,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-08-23 11:23:56+00:00,,01_HOOFD_020,send confirmation receipt,,2012-07-24 08:30:31+00:00,1550894,560752,versturen ontvangstbevestiging,01_HOOFD_020,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
True,2012-08-23 11:23:56+00:00,,03_GBH_005,applicant is stakeholder,,2012-07-24 08:30:31+00:00,1550894,560752,aanvrager is belanghebbende,03_GBH_005,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-08-23 11:23:56+00:00,,02_DRZ_010,forward to the competent authority,,2012-07-24 08:30:31+00:00,1550894,560752,doorsturen aan bevoegd gezag,02_DRZ_010,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-08-23 11:23:56+00:00,,01_HOOFD_050,inform BAG administrator,,2012-07-24 08:30:31+00:00,1550894,560752,BAG beheerder informeren,01_HOOFD_050,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-08-23 11:23:56+00:00,,01_HOOFD_015,phase application received,,2012-07-24 08:30:31+00:00,1550894,560752,fase aanvraag ontvangen,01_HOOFD_015,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
True,2012-08-23 11:23:56+00:00,,04_BPT_005,regular procedure without MER,2012-07-25 08:30:31+00:00,2012-07-30 07:55:23+00:00,560852,560752,reguliere procedure zonder MER,04_BPT_005,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-08-23 11:23:56+00:00,,01_HOOFD_065_1,send procedure confirmation,2012-07-31 07:55:23+00:00,2012-07-30 07:55:25+00:00,1550894,560752,procedurebevestiging versturen,01_HOOFD_065_1,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-08-23 11:23:56+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2012-07-31 07:55:26+00:00,2012-07-30 07:55:25+00:00,1550894,560752,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
False,2012-08-23 11:23:56+00:00,,07_OPS_010,suspend term,,2012-07-30 07:55:27+00:00,1550894,560752,termijn opschorten,07_OPS_010,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
2-8-2012 0:00:00,2012-08-23 11:23:56+00:00,,01_HOOFD_101,registration date publication,2012-07-31 07:55:27+00:00,2012-07-30 07:55:35+00:00,1550894,560752,registratie datum publicatie,01_HOOFD_101,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
EMPTY,2012-08-23 11:23:56+00:00,,01_HOOFD_110,treat subcases completeness,2012-07-31 07:55:27+00:00,2012-07-31 07:50:11+00:00,1550894,560431,behandelen deelzaken volledigheid,01_HOOFD_110,complete,6280766,1550894,2012-08-22 22:00:00+00:00,G,"Handelen in strijd met regels RO,Bouw",210.75,Besluit onherroepelijk,557669,2012-07-19 22:00:00+00:00,True,,,,,N,,
